Date,Conditional_Volatility
2015-09-17,0.01911874876051629
2015-09-18,0.018483956013929718
2015-09-21,0.0178370289366598
2015-09-22,0.017322480798471717
2015-09-23,0.01671892089955673
2015-09-24,0.017170469245038948
2015-09-25,0.016768135207924317
2015-09-29,0.01621593390940733
2015-09-30,0.017432777115677485
2015-10-02,0.01717763236927549
2015-10-05,0.018385504648973497
2015-10-06,0.0181807529109957
2015-10-07,0.017538552194620863
2015-10-08,0.01866310416378154
2015-10-09,0.01809746737175527
2015-10-12,0.01748868930289499
2015-10-13,0.017135291864393984
2015-10-14,0.016609672135467025
2015-10-15,0.01614749775557456
2015-10-16,0.01637002225053464
2015-10-19,0.015918574183084257
2015-10-20,0.015374996479355495
2015-10-22,0.014893772471786264
2015-10-23,0.014496835948708068
2015-10-26,0.014405903933030843
2015-10-27,0.013941551337973217
2015-10-28,0.013491947129476151
2015-10-29,0.01323777136369606
2015-10-30,0.01292194391793848
2015-11-02,0.01269614998634478
2015-11-03,0.012698471539266436
2015-11-04,0.012495316418648057
2015-11-05,0.01325121139648383
2015-11-06,0.012834151533874925
2015-11-09,0.012617510670644351
2015-11-10,0.012343529005370587
2015-11-11,0.012540862960661368
2015-11-12,0.012176063551877352
2015-11-13,0.013252301078749876
2015-11-16,0.013994027227121494
2015-11-17,0.014261546748436748
2015-11-18,0.014082505937183062
2015-11-19,0.013659182379203112
2015-11-20,0.013671325564682061
2015-11-23,0.013521713224431115
2015-11-24,0.013136467711149045
2015-11-25,0.012761924443896495
2015-11-26,0.012417832669184281
2015-11-27,0.01204281095862709
2015-11-30,0.01265466165046035
2015-12-01,0.01230131455859707
2015-12-02,0.012699481283103345
2015-12-03,0.012350819744813647
2015-12-04,0.012004748787758647
2015-12-07,0.011846476001841744
2015-12-08,0.011508204809048572
2015-12-09,0.01171728906665776
2015-12-10,0.011447315659816628
2015-12-11,0.011190483508543876
2015-12-14,0.0112612126376416
2015-12-15,0.01111167513122447
2015-12-16,0.010814093376528316
2015-12-17,0.01164923879269849
2015-12-18,0.011470216591847373
2015-12-21,0.01123601455242083
2015-12-22,0.010924046080902285
2015-12-23,0.010629288821705345
2015-12-24,0.010608920908699655
2015-12-28,0.01037599465510871
2015-12-29,0.010436619108570584
2015-12-30,0.010195784064956635
2015-12-31,0.010040718113421448
2016-01-04,0.009791487463023866
2016-01-05,0.011794201432121003
2016-01-06,0.011581947290248201
2016-01-07,0.011543186138406452
2016-01-08,0.0137441599716445
2016-01-11,0.01337676653157269
2016-01-12,0.01478591345417416
2016-01-13,0.014488603063830992
2016-01-14,0.014284747056415305
2016-01-15,0.013909677243016118
2016-01-18,0.014016153338734318
2016-01-19,0.014081940373881796
2016-01-20,0.014571676766374959
2016-01-21,0.017170075246090974
2016-01-22,0.017232999732835173
2016-01-25,0.0181559982178473
2016-01-26,0.017830886869638084
2016-01-27,0.018354560485158468
2016-01-28,0.017874397952828837
2016-01-29,0.017337306033853358
2016-02-01,0.017896713971777015
2016-02-02,0.01730732006366122
2016-02-03,0.016823422232869905
2016-02-04,0.017330963188596622
2016-02-05,0.016903826043602993
2016-02-11,0.016366453952826144
2016-02-12,0.018643159175609537
2016-02-15,0.018259719462231518
2016-02-16,0.01943108381734042
2016-02-17,0.018915118923274184
2016-02-18,0.018439319658827155
2016-02-19,0.01870231556587733
2016-02-22,0.018067772888775212
2016-02-23,0.017572218362311195
2016-02-24,0.016969794698083015
2016-02-25,0.016653139476047362
2016-02-26,0.016596947511958365
2016-02-29,0.0172176341505018
2016-03-01,0.01696193410140762
2016-03-02,0.016813721733972515
2016-03-03,0.01796906353307105
2016-03-04,0.017355082957853086
2016-03-07,0.016994905125611172
2016-03-08,0.01640520123321397
2016-03-09,0.015961290275034203
2016-03-10,0.01541856207941139
2016-03-11,0.014900193242588478
2016-03-14,0.014643723383874653
2016-03-15,0.014447242918665539
2016-03-16,0.014104194501213528
2016-03-17,0.01365425205257536
2016-03-18,0.013551265858577778
2016-03-21,0.013267977214027176
2016-03-22,0.012849579458876636
2016-03-23,0.012455466643705386
2016-03-24,0.012099167971312308
2016-03-29,0.012228528246915251
2016-03-30,0.011862316894928815
2016-03-31,0.012700097007056424
2016-04-01,0.012316769171486741
2016-04-05,0.012447702508763026
2016-04-06,0.012745392005233691
2016-04-07,0.012355490198844608
2016-04-08,0.011999366239491445
2016-04-11,0.011706314497120533
2016-04-12,0.011392107751459385
2016-04-13,0.011088921973257919
2016-04-14,0.013434920662825636
2016-04-15,0.013169416040871844
2016-04-18,0.012760621038012869
2016-04-19,0.012519653604877288
2016-04-20,0.012553324294440062
2016-04-21,0.012418496215455483
2016-04-22,0.01286342557194709
2016-04-25,0.012612633916805553
2016-04-26,0.012393138265067032
2016-04-27,0.012070471228823725
2016-04-28,0.01172875380941158
2016-04-29,0.011388734635736239
2016-05-03,0.011737381484044483
2016-05-04,0.012368957103667031
2016-05-05,0.012153634100509923
2016-05-06,0.011836078510272787
2016-05-09,0.012277235528489323
2016-05-10,0.01191776432325461
2016-05-11,0.011607899268070074
2016-05-12,0.011536301500684343
2016-05-13,0.011359696842427578
2016-05-16,0.011340074321371746
2016-05-17,0.011202411261999702
2016-05-18,0.011268325881068424
2016-05-19,0.011589719676087634
2016-05-20,0.01139698823150336
2016-05-23,0.011240519951835178
2016-05-24,0.010943070837744713
2016-05-25,0.010643064487947934
2016-05-26,0.01238887131053016
2016-05-27,0.012016469149584924
2016-05-30,0.011854784353580606
2016-05-31,0.011519505796457321
2016-06-01,0.011400524505873992
2016-06-02,0.011101427280958706
2016-06-03,0.010848016164748318
2016-06-06,0.01059639582999859
2016-06-07,0.01035317294042936
2016-06-08,0.010675059297780964
2016-06-10,0.010398039388717055
2016-06-13,0.010603910337561633
2016-06-14,0.012198751703278143
2016-06-15,0.011948286974432005
2016-06-16,0.01162984794884703
2016-06-17,0.012532148816925439
2016-06-20,0.012250817641071826
2016-06-21,0.012600021008850926
2016-06-22,0.012355508423150488
2016-06-23,0.01207044215499634
2016-06-24,0.011738114230777615
2016-06-27,0.013657163725470822
2016-06-28,0.013229277247001809
2016-06-29,0.01283696161592193
2016-06-30,0.012850848393154379
2016-07-04,0.013193948240230693
2016-07-05,0.013159211608439168
2016-07-06,0.013308045422837695
2016-07-07,0.01328660942828516
2016-07-08,0.013113009831674925
2016-07-11,0.01283661632738244
2016-07-12,0.013010659947569659
2016-07-13,0.013253026947676015
2016-07-14,0.012879790248393128
2016-07-15,0.012779217536204644
2016-07-18,0.012429774221308832
2016-07-19,0.01215697584472175
2016-07-20,0.011903583261765119
2016-07-21,0.011790606204231256
2016-07-22,0.01151589134492778
2016-07-25,0.011196752170746577
2016-07-26,0.010884662841744068
2016-07-27,0.010688779803893671
2016-07-28,0.010441919607254045
2016-07-29,0.010185430931418285
2016-08-01,0.0104735145214751
2016-08-03,0.01053906846598578
2016-08-04,0.0112365837101443
2016-08-05,0.01096458894024307
2016-08-08,0.011239876080133165
2016-08-09,0.011600205221164063
2016-08-10,0.011272910605637574
2016-08-11,0.010956165504235305
2016-08-12,0.010691712861264883
2016-08-15,0.010593993336324867
2016-08-16,0.01045856739161733
2016-08-17,0.010188515989264868
2016-08-18,0.010016487027078032
2016-08-19,0.010053599222701787
2016-08-22,0.00985585204509172
2016-08-23,0.009630007680668603
2016-08-24,0.00940007661661433
2016-08-25,0.00941326788630688
2016-08-26,0.009196615616327473
2016-08-29,0.009041420354392224
2016-08-30,0.00891025918275938
2016-08-31,0.008963742472964374
2016-09-01,0.008787693766343885
2016-09-02,0.008824731663548602
2016-09-05,0.008703748713001285
2016-09-06,0.009455462005898254
2016-09-07,0.009338369857952871
2016-09-08,0.009143587428315239
2016-09-09,0.009120761128746196
2016-09-12,0.009102857417296816
2016-09-13,0.012406897600539977
2016-09-14,0.01206565235624601
2016-09-15,0.011712565871655705
2016-09-19,0.011468579610280184
2016-09-20,0.011363328876439482
2016-09-21,0.011044410006548
2016-09-22,0.010828977928485438
2016-09-23,0.010569105230214672
2016-09-26,0.01032545508693711
2016-09-27,0.010844991891114755
2016-09-28,0.01088165859943333
2016-09-29,0.010591593018101676
2016-09-30,0.01037727710821889
2016-10-03,0.011205283292933067
2016-10-04,0.011305776794555342
2016-10-05,0.01103388232901203
2016-10-06,0.010770718721665552
2016-10-07,0.010608416914654589
2016-10-11,0.010390676846271372
2016-10-12,0.010650727330559218
2016-10-13,0.010493535818813994
2016-10-14,0.011039555004248811
2016-10-17,0.010942674585839475
2016-10-18,0.010875235062360093
2016-10-19,0.011253164040462688
2016-10-20,0.010988004976842736
2016-10-24,0.010704447876631377
2016-10-25,0.010688525893923091
2016-10-26,0.010413509089525414
2016-10-27,0.010490321364142033
2016-10-28,0.010448403538165403
2016-10-31,0.010378216293311891
2016-11-01,0.010112008827171108
2016-11-02,0.01011032295991554
2016-11-03,0.010560534606696637
2016-11-04,0.010390579288948806
2016-11-07,0.010133900393356564
2016-11-08,0.010018290398114662
2016-11-09,0.00982883943269483
2016-11-10,0.011097613237383699
2016-11-11,0.011772103808126906
2016-11-14,0.011960977278776264
2016-11-15,0.012148969220528041
2016-11-16,0.011833638510100582
2016-11-17,0.011501629687478905
2016-11-18,0.011175263219842135
2016-11-21,0.010893316502533022
2016-11-22,0.010594627800545335
2016-11-23,0.01090388897864697
2016-11-24,0.010605132246676547
2016-11-25,0.010357750054091685
2016-11-28,0.010157816540194866
2016-11-29,0.009959197590722274
2016-11-30,0.00977748739936474
2016-12-01,0.009551474892511107
2016-12-02,0.009367679772619032
2016-12-05,0.009829325569669404
2016-12-06,0.009618601735216642
2016-12-07,0.009563154938300046
2016-12-08,0.009428178398107022
2016-12-09,0.009227435231760275
2016-12-12,0.00910235788983406
2016-12-13,0.009665810520796266
2016-12-14,0.009433619263093012
2016-12-15,0.009214342112704374
2016-12-16,0.010114242138079163
2016-12-19,0.009872224589654305
2016-12-20,0.009893022538135558
2016-12-21,0.009736234261801095
2016-12-22,0.009537495339397404
2016-12-23,0.009551735510334957
2016-12-28,0.00936197356621391
2016-12-29,0.009367681881527255
2016-12-30,0.009157839745994698
2017-01-03,0.009256995202447472
2017-01-04,0.009193926916937784
2017-01-05,0.008992775919210369
2017-01-06,0.009508200370935752
2017-01-09,0.009294411871294993
2017-01-10,0.00909847219207021
2017-01-11,0.009120274407706646
2017-01-12,0.009147228808751096
2017-01-13,0.009035364202960422
2017-01-16,0.008908064804598688
2017-01-17,0.009079160351235703
2017-01-18,0.008971318464123973
2017-01-19,0.009204037434768352
2017-01-20,0.009020018026843542
2017-01-23,0.009028960209803554
2017-01-24,0.008832988541340719
2017-01-25,0.008661182538676045
2017-01-26,0.008545537338132953
2017-01-27,0.009075128238508102
2017-02-01,0.008879784887958975
2017-02-02,0.00871056190266019
2017-02-03,0.008674741391995911
2017-02-06,0.00852887074306019
2017-02-07,0.008675409528848856
2017-02-08,0.008504817568632219
2017-02-09,0.008487128041446756
2017-02-10,0.008329850401976454
2017-02-13,0.008187240383028021
2017-02-14,0.008157112429250787
2017-02-15,0.008015512759672399
2017-02-16,0.00844402393858227
2017-02-17,0.008354927957913373
2017-02-20,0.008246144726976266
2017-02-21,0.008169833356414651
2017-02-22,0.008276191005158941
2017-02-23,0.008480788178592925
2017-02-24,0.008378992154582375
2017-02-27,0.008390218450476895
2017-02-28,0.00824928087000299
2017-03-01,0.00835769131048279
2017-03-02,0.008206488975551776
2017-03-03,0.00808334873101536
2017-03-06,0.008187247882895186
2017-03-07,0.0080501675679
2017-03-08,0.007954874299476774
2017-03-09,0.007885835793890591
2017-03-10,0.008356565382575381
2017-03-13,0.008224441633060317
2017-03-14,0.008521445231997223
2017-03-15,0.008356255936216512
2017-03-16,0.008213980689167554
2017-03-17,0.009596252115808257
2017-03-20,0.00936865394652684
2017-03-21,0.009350232793970206
2017-03-22,0.009174798958893088
2017-03-23,0.009433949572526116
2017-03-24,0.00921467573622263
2017-03-27,0.009010560540745805
2017-03-28,0.009001250611982337
2017-03-29,0.008933670830485317
2017-03-30,0.008751535137952467
2017-03-31,0.00863566975653633
2017-04-03,0.008715585964078825
2017-04-05,0.00866554671977999
2017-04-06,0.008599269776861276
2017-04-07,0.00854817264786558
2017-04-10,0.008382204544075086
2017-04-11,0.00822605166230718
2017-04-12,0.008303450721282135
2017-04-13,0.008462723513849002
2017-04-18,0.008325067490399003
2017-04-19,0.008943103659374183
2017-04-20,0.00882716068321556
2017-04-21,0.008961378937554762
2017-04-24,0.008773053522505608
2017-04-25,0.008642335719123958
2017-04-26,0.009066008373914764
2017-04-27,0.008945211840806688
2017-04-28,0.008828300678242008
2017-05-02,0.008696967863046865
2017-05-04,0.008552265536314838
2017-05-05,0.008387432118793597
2017-05-08,0.008528668682331354
2017-05-09,0.008416643130523888
2017-05-10,0.008826977070328104
2017-05-11,0.008724554416394092
2017-05-12,0.008607043468177334
2017-05-15,0.008438531530408012
2017-05-16,0.008534116645861105
2017-05-17,0.008379821087159914
2017-05-18,0.008239109922363718
2017-05-19,0.008262938325708003
2017-05-22,0.008117770580272049
2017-05-23,0.008245157049626563
2017-05-24,0.008095987445413753
2017-05-25,0.007957533881834978
2017-05-26,0.008059284561103653
2017-05-29,0.007921650951378865
2017-05-31,0.007809921520397049
2017-06-01,0.007704659086585487
2017-06-02,0.007712763680860062
2017-06-05,0.007666911435190032
2017-06-06,0.007586541877294461
2017-06-07,0.007577918644404476
2017-06-08,0.007478115231780564
2017-06-09,0.007417972355123505
2017-06-12,0.007333684757378856
2017-06-13,0.007938573017409318
2017-06-14,0.007920260684428058
2017-06-15,0.007792521913105924
2017-06-16,0.008294596648543784
2017-06-19,0.00815823487489936
2017-06-20,0.00850916025217137
2017-06-21,0.008392261049599462
2017-06-22,0.00838081315808807
2017-06-23,0.008228725602567823
2017-06-26,0.008081837135708338
2017-06-27,0.008166984094550363
2017-06-28,0.008033282903181636
2017-06-29,0.008065903898487305
2017-06-30,0.008372658028980318
2017-07-03,0.008471892803720155
2017-07-04,0.008309384571729564
2017-07-05,0.009083893585752153
2017-07-06,0.008969712074778828
2017-07-07,0.008802307214147553
2017-07-10,0.008723449158631588
2017-07-11,0.008675728938927369
2017-07-12,0.009257769444338773
2017-07-13,0.009177292480305183
2017-07-14,0.009416044913912262
2017-07-17,0.00920317794753886
2017-07-18,0.009023032072124881
2017-07-19,0.008837419460167126
2017-07-20,0.00875149097999029
2017-07-21,0.00858928772213474
2017-07-24,0.008429881183218019
2017-07-25,0.008361968094727352
2017-07-26,0.008205769666357303
2017-07-27,0.008093188736885713
2017-07-28,0.008132185007673565
2017-07-31,0.008133890357482193
2017-08-01,0.008589866521450377
2017-08-02,0.008634422264102892
2017-08-03,0.008477600005071162
2017-08-04,0.008352981069705126
2017-08-07,0.008199441094481105
2017-08-08,0.008124983375375138
2017-08-09,0.008107132086293543
2017-08-10,0.008028194902844475
2017-08-11,0.008432710074273354
2017-08-14,0.009822117675380151
2017-08-15,0.0101566599690232
2017-08-16,0.009929733193478528
2017-08-17,0.009906116575247122
2017-08-18,0.00968588703545664
2017-08-21,0.009875633674123809
2017-08-22,0.009674284167434969
2017-08-24,0.009697608567863347
2017-08-25,0.009514677263513828
2017-08-28,0.009746979706865192
2017-08-29,0.009510177171568065
2017-08-30,0.009339964829492033
2017-08-31,0.00958184829585173
2017-09-01,0.00943415702068546
2017-09-04,0.009218392536970684
2017-09-05,0.009238896932774963
2017-09-06,0.009031159560255072
2017-09-07,0.008925794295723455
2017-09-08,0.008785847710993585
2017-09-11,0.008693717476880733
2017-09-12,0.008886884090349859
2017-09-13,0.008699299759435912
2017-09-14,0.008561107762760051
2017-09-15,0.008473304004618688
2017-09-18,0.008312099146994583
2017-09-19,0.008735801902746438
2017-09-20,0.00862471132401066
2017-09-21,0.008473251227290828
2017-09-22,0.008314138195362327
2017-09-25,0.008446820398647612
2017-09-26,0.009021429917092694
2017-09-27,0.008825821477748597
2017-09-28,0.008710978155917412
2017-09-29,0.00879601028490135
2017-10-03,0.008687566921184872
2017-10-04,0.010196643987578254
2017-10-06,0.01008974214163509
2017-10-09,0.009852684005328807
2017-10-10,0.009694168227199713
2017-10-11,0.0095596614423975
2017-10-12,0.009387126503973341
2017-10-13,0.009185353038057073
2017-10-16,0.00898041583707969
2017-10-17,0.00897636245529711
2017-10-18,0.008783556655571723
2017-10-19,0.008601922453657446
2017-10-20,0.009800769911924691
2017-10-23,0.009980906211471394
2017-10-24,0.00988187451957671
2017-10-25,0.009746934319491684
2017-10-26,0.009590131790340947
2017-10-27,0.00941564151077012
2017-10-30,0.0094194428338394
2017-10-31,0.009257146222733272
2017-11-01,0.00909394919691334
2017-11-02,0.009399081136172584
2017-11-03,0.009214069505145809
2017-11-06,0.009031315778363871
2017-11-07,0.008836573558986783
2017-11-08,0.009309406995011434
2017-11-09,0.009137847838439496
2017-11-10,0.00913842885562731
2017-11-13,0.008939156037543973
2017-11-14,0.00875915052820829
2017-11-15,0.00858655525744869
2017-11-16,0.00884579215484041
2017-11-17,0.008768651616088067
2017-11-20,0.00871455997681196
2017-11-21,0.008547995420741203
2017-11-22,0.009632803928322987
2017-11-23,0.00951839663567103
2017-11-24,0.009652782712574658
2017-11-27,0.00950456810219737
2017-11-28,0.009424080444312338
2017-11-29,0.009206488784710656
2017-11-30,0.009019397778662053
2017-12-01,0.009661318313640472
2017-12-04,0.009481993969708906
2017-12-05,0.009271410976581932
2017-12-06,0.009449347456761981
2017-12-07,0.010770050832425165
2017-12-08,0.010495270360698132
2017-12-11,0.010628351540873627
2017-12-12,0.010713486699122296
2017-12-13,0.010547071652798869
2017-12-14,0.010907466095661815
2017-12-15,0.010624014794537506
2017-12-18,0.010732039969424154
2017-12-19,0.010576676749882061
2017-12-20,0.01043081295306927
2017-12-21,0.010160156860696852
2017-12-22,0.009956834026154356
2017-12-27,0.009860857085913886
2017-12-28,0.009617909113647318
2017-12-29,0.00963960279760309
2018-01-02,0.009416081247216627
2018-01-03,0.010454445204592383
2018-01-04,0.010182793720216248
2018-01-05,0.01001490292337467
2018-01-08,0.009778536071471233
2018-01-09,0.009558809658060458
2018-01-10,0.009368521029503907
2018-01-11,0.009162165510999173
2018-01-12,0.008962834016448271
2018-01-15,0.009064261486600628
2018-01-16,0.008893473609117792
2018-01-17,0.009796890647627897
2018-01-18,0.009571773462982477
2018-01-19,0.009398259106870525
2018-01-22,0.009230315715178766
2018-01-23,0.00907706335748985
2018-01-24,0.009787561917386669
2018-01-25,0.00954913522614548
2018-01-26,0.009639478693287726
2018-01-29,0.010144427345536715
2018-01-30,0.010004398251583328
2018-01-31,0.010168245837175236
2018-02-01,0.010125106746099346
2018-02-02,0.010067391121165482
2018-02-05,0.009821573266299583
2018-02-06,0.01000478065108777
2018-02-07,0.01634599450570903
2018-02-08,0.01595881748306813
2018-02-09,0.015444166486163036
2018-02-12,0.016924936854359002
2018-02-13,0.01634341951166536
2018-02-14,0.016097757339548144
2018-02-15,0.01654573926692304
2018-02-20,0.016708404540494694
2018-02-21,0.01626188828563378
2018-02-22,0.016334758432087558
2018-02-23,0.016240798490336567
2018-02-26,0.015861566986427943
2018-02-27,0.015424034027626366
2018-02-28,0.015031271597481546
2018-03-01,0.014956095114052019
2018-03-02,0.014539577590495529
2018-03-05,0.014584790445546045
2018-03-06,0.015287164011018636
2018-03-07,0.01566624441457557
2018-03-08,0.015376200719375623
2018-03-09,0.015324963635881237
2018-03-12,0.015059444830018311
2018-03-13,0.01532966781262441
2018-03-14,0.01481338104363501
2018-03-15,0.014393349031897007
2018-03-16,0.013941559691396679
2018-03-19,0.013496995525953959
2018-03-20,0.013067390825146614
2018-03-21,0.012660106662557975
2018-03-22,0.012329118956653897
2018-03-23,0.012299155784033839
2018-03-26,0.013507373046548796
2018-03-27,0.013216050933753316
2018-03-28,0.012942668054000923
2018-03-29,0.014100799754581837
2018-04-03,0.013651415859239352
2018-04-04,0.013229527432952179
2018-04-06,0.014013672247777704
2018-04-09,0.013827812669672323
2018-04-10,0.013754697118407804
2018-04-11,0.013930054943609504
2018-04-12,0.01354209104686929
2018-04-13,0.0131262620955552
2018-04-16,0.012717930024301322
2018-04-17,0.01301242247872265
2018-04-18,0.012800673052031758
2018-04-19,0.012531294297629272
2018-04-20,0.012633036927582594
2018-04-23,0.012498928056466274
2018-04-24,0.012207135977493335
2018-04-25,0.012242808492187096
2018-04-26,0.012168766839638103
2018-04-27,0.012129334295740318
2018-04-30,0.011973614819117488
2018-05-02,0.012401301117937793
2018-05-03,0.012051871089317307
2018-05-04,0.012205835364524137
2018-05-07,0.012303672848637053
2018-05-08,0.01194213549419414
2018-05-09,0.012068036197932598
2018-05-10,0.011752796761782185
2018-05-11,0.011615039062342312
2018-05-14,0.011548968824730943
2018-05-15,0.011698710386359699
2018-05-16,0.011810764153627246
2018-05-17,0.011473050197059081
2018-05-18,0.01124117625985085
2018-05-21,0.010951258884590323
2018-05-23,0.01074467466400491
2018-05-24,0.011474966310040823
2018-05-25,0.011167011564240235
2018-05-28,0.010960565086711888
2018-05-29,0.010777432150854678
2018-05-30,0.010812497484058542
2018-05-31,0.0111398964150935
2018-06-01,0.011345082614531593
2018-06-04,0.0110231943157316
2018-06-05,0.011480064146557776
2018-06-06,0.011171673328899822
2018-06-07,0.010930625412818156
2018-06-08,0.01080966693253009
2018-06-11,0.011467823568978996
2018-06-12,0.011165499057857424
2018-06-13,0.010854712575764711
2018-06-14,0.011029659089579069
2018-06-15,0.011002160289468458
2018-06-19,0.010763843450435405
2018-06-20,0.012686857831121962
2018-06-21,0.012437979345308691
2018-06-22,0.01256566826651048
2018-06-25,0.012184605955553046
2018-06-26,0.012291093513318157
2018-06-27,0.011947681850667757
2018-06-28,0.012520698142004752
2018-06-29,0.01219470427592872
2018-07-03,0.012482993891450737
2018-07-04,0.012655503840241939
2018-07-05,0.01258439645529709
2018-07-06,0.01221600849402069
2018-07-09,0.011900819330407804
2018-07-10,0.011998692509136728
2018-07-11,0.011644004452185285
2018-07-12,0.01180267714938578
2018-07-13,0.011544537173055569
2018-07-16,0.01121587626107776
2018-07-17,0.010900226221613714
2018-07-18,0.011100174379408386
2018-07-19,0.010811920987456007
2018-07-20,0.010571080504981914
2018-07-23,0.010452607059118909
