Date,Actual_Returns,ARIMA_Forecast,GARCH_Volatility_Forecast
2025-03-26,0.0059573690523362,-0.0008841772078713066,0.01786291057859044
2025-03-27,0.004065884529079,0.003238768171977986,0.01784523757927308
2025-03-28,-0.0064550005442189,0.001696539891653823,0.01782769140693857
2025-03-31,-0.013105595193898,-0.002007594207182916,0.01781027125805319
2025-04-01,0.003774279867114,-0.0017231962369694334,0.017792976332866844
2025-04-02,-0.0001857446728646,0.001186379077000214,0.01777580583540958
2025-04-03,-0.0152017370816338,0.0015776235271739722,0.017758758973488
2025-04-07,-0.1322334712327945,-0.0017269155312713386,0.017741834958681504
2025-04-08,0.0150985659110587,-0.0019927252288590787,0.017725033006338403
2025-04-09,0.0067971345430324,0.0031935398332545994,0.017708352335571918
2025-04-10,0.0205921322309972,-0.001834257149517098,0.017691792169256017
2025-04-11,0.0112616111460579,0.00023132044933154645,0.017675351734021117
2025-04-14,0.0240362611468221,-0.00028570022300097983,0.017659030260249686
2025-04-15,0.0022817494062628,0.003340883164876191,0.01764282698207165
2025-04-16,-0.0190666134096643,-0.001491844934623158,0.017626741137359715
2025-04-17,0.0160592900179517,-0.00019634915901883923,0.01761077196772455
2025-04-22,0.0078139092623983,0.0013123736177884798,0.0175949187185098
2025-04-23,0.0236662298272776,0.004368497223586945,0.017579180638787013
2025-04-24,-0.0073783439093666,0.0009620732038028468,0.017563556981350415
2025-04-25,0.0032396735294817,-0.0003325959934533476,0.017548047002711537
2025-04-28,-0.0003994086086905,0.0003195023916647507,0.017532649963093744
2025-04-29,0.0016452076172366,0.0012475074587868537,0.01751736512642661
2025-04-30,0.0050572622733524,0.0018367150168156926,0.017502191760340173
2025-05-02,0.0174177127024854,0.0017193583914264982,0.017487129136159064
2025-05-06,0.0070221506013159,0.004650644108064364,0.017472176528896502
2025-05-07,0.0012871329451911,-0.00038159541340481893,0.01745733321724817
2025-05-08,0.0037034859746005,-0.00467767312282363,0.017442598483585946
2025-05-09,0.0040314644947365,0.001387465570359509,0.017427971613951553
2025-05-12,0.0298114591183011,0.04085745160246708,0.017413451898050023
2025-05-13,-0.0187346711426183,0.0004686280135552341,0.0173990386292431
2025-05-14,0.0230385429188042,-0.0008109232927612179,0.017384731104542465
2025-05-15,-0.0079308407880923,0.0008923434637334718,0.017370528624602893
2025-05-16,-0.0046095866944902,-0.0006073413428505452,0.01735643049371525
2025-05-19,-0.0005281666868295,0.00035007305607124596,0.017342436019799366
2025-05-20,0.0149472395466632,0.0001275771909110424,0.017328544514396856
2025-05-21,0.0061777737383461,0.00027484022944300934,0.017314755292663728
2025-05-22,-0.0118965660403433,-0.00016485303960738645,0.017301067673362945
2025-05-23,0.0024188102105016,-0.00014584844499294821,0.01728748097885686
2025-05-26,-0.0135132484734784,0.00040277262857457734,0.0172739945350995
2025-05-27,0.004280506114104,-0.00016412277130446086,0.017260607671628788
2025-05-28,-0.005289527805814,0.0004495620199366381,0.01724731972155862
2025-05-29,0.0135465691656753,-0.00011265563840025292,0.017234130021570846
2025-05-30,-0.0120309992790961,0.00037844621904903374,0.017221037911907128
2025-06-02,-0.0056590868341634,-0.00035808292025188855,0.017208042736360715
2025-06-03,0.0153087477221032,0.0003216107007365242,0.01719514384226808
2025-06-04,0.0060197393423293,0.000452304959076317,0.01718234058050048
2025-06-05,0.0106933750303344,0.0002587588792410551,0.017169632305455384
2025-06-06,-0.004786538706472,0.00014506495717507393,0.017157018375047815
2025-06-09,0.0163450661561774,-0.00045827550542236576,0.01714449815070161
2025-06-10,-0.0007675537433005,-0.0011840957461773391,0.01713207099734051
2025-06-11,0.0084456159288177,7.66713153399175e-05,0.01711973628337925
2025-06-12,-0.0136069035008612,-0.00035477117616026734,0.01710749338071446
2025-06-13,-0.0059420865155249,-0.0016515019633020645,0.017095341664715512
2025-06-16,0.007049461574851,0.0003635863415456909,0.017083280514215274
2025-06-17,-0.0033535383348322,9.907583554842763e-05,0.017071309311500766
2025-06-18,-0.0112430336293282,-5.344705240046959e-05,0.01705942744230371
2025-06-19,-0.0199466666578801,-0.0005124589481884548,0.017047634295790988
2025-06-20,0.0125976205699191,0.003105740848159275,0.01703592926455504
2025-06-23,0.0067423353652169,0.0023478810438736786,0.017024311744604136
2025-06-24,0.0205976089212196,-0.0014739270361903705,0.01701278113535258
2025-06-25,0.0123091675512534,-0.0009374168141692656,0.017001336839610814
2025-06-26,-0.0060989395046584,0.00218646863684085,0.016989978263575473
2025-06-27,-0.0016957583159,0.0012370209103196982,0.016978704816819293
2025-06-30,-0.0087246656910753,-0.0014851764845006307,0.016967515912281007
2025-07-02,0.0061951283273105,-0.0012591211731065779,0.016956410966255095
2025-07-03,-0.0062535873075876,0.0018419142617301096,0.01694538939838151
2025-07-04,-0.0063929909981564,0.0008934257044249441,0.0169344506316353
2025-07-07,-0.0011803979461696,-0.0011779735133561054,0.01692359409231613
2025-07-08,0.0108942601116923,-0.0005770123872392944,0.01691281921003779
2025-07-09,-0.010590908370331,0.0012011034375143893,0.016902125417717552
2025-07-10,0.0056942492962401,0.0006382732515473194,0.016891512151565535
2025-07-11,0.0046279117498237,-0.0006857290971599441,0.01688097885107392
2025-07-14,0.0026408920778091,-0.000588183022938464,0.016870524959006164
2025-07-15,0.0159812299771628,0.0007052530591096756,0.016860149921386097
2025-07-16,-0.0029426199436527,0.0010063029464857784,0.01684985318748697
2025-07-17,-0.0007672212736733,-0.0007579575283990886,0.016839634209820438
2025-07-18,0.0133357122618937,-0.00038160595995547435,0.016829492444125484
2025-07-21,0.0067865453603086,0.001088939703306793,0.016819427349357263
2025-07-22,0.0054368211299522,0.0005742917448360919,0.016809438387675898
2025-07-23,0.0162371882183098,-0.0007739178017767644,0.016799525024435217
2025-07-24,0.005055565021951,-0.0010283832453388576,0.01678968672817141
2025-07-25,-0.0108632924037537,0.0007793559700700943,0.016779922970591665
2025-07-28,0.0068449211025449,0.000807397225123824,0.016770233226562712
2025-07-29,-0.0014741196980916,-7.912330234170035e-05,0.016760616974099325
2025-07-30,-0.0136151627904556,-0.0009980027321993355,0.01675107369435279
2025-07-31,-0.0160305332852155,9.42590504769149e-05,0.016741602871599284
2025-08-01,-0.0107179588054031,0.0006660023232638407,0.016732203993228237
2025-08-04,0.0092068065992034,0.00016819321245104658,0.016722876549730613
2025-08-05,0.0068360897273003,-0.00035967816792681026,0.016713620034687175
2025-08-06,0.0003253309092992,-0.00028071723876598896,0.01670443394475669
2025-08-07,0.0068645391184722,0.0005576415764588493,0.016695317779664067
2025-08-08,-0.0088834154415329,0.0007152885604156865,0.016686271042188495
2025-08-11,0.0019305113344767,-0.0005600658130853394,0.01667729323815149
2025-08-12,0.0025241746833333,-0.0001351308304989145,0.016668383876404944
2025-08-13,0.0257908888874287,0.0005413417688406821,0.016659542468819104
2025-08-14,-0.0036835646614787,0.0005067239956775501,0.01665076853027052
2025-08-15,-0.0097671096623177,-0.0006904571531375121,0.016642061578629956
2025-08-18,-0.0036889768003094,8.288615717293868e-05,0.016633421134750283
2025-08-19,-0.0021428105417093,0.0008682017515517921,0.016624846722454296
2025-08-20,0.0017131406736803,-8.692346238050415e-06,0.016616337868522537
2025-08-21,-0.0024370271667877,-0.0006159979986963254,0.01660789410268106
2025-08-22,0.0093421589038367,7.748244685897844e-05,0.01659951495758918
2025-08-25,0.019368041659858,0.000934144834410535,0.01659119996882719
2025-08-26,-0.0118076382198024,0.000266300785820208,0.016582948674884027
2025-08-27,-0.0126605747339896,-0.0011260504694421128,0.016574760617144958
2025-08-28,-0.0080525905735284,0.00048141048756455447,0.01656663533987918
2025-08-29,0.0031521018648068,0.0012795538209308473,0.016558572390227445
2025-09-01,0.0215252005472696,-0.0002398353564979491,0.016550571318189645
2025-09-02,-0.0047182402050484,-0.0008337107060274874,0.01654263167661234
2025-09-03,-0.0060055611076069,-6.874045796013773e-05,0.016534753021176338
2025-09-04,-0.0112423584885011,0.0016632580347897112,0.016526934910384174
2025-09-05,0.0143452546255611,0.000157852669542023,0.016519176905547633
2025-09-08,0.0084951551428513,-0.0005098900308288985,0.01651147857077522
2025-09-09,0.0118679008107089,-0.0005060915995194598,0.016503839472959615
2025-09-10,0.0101059288994702,0.000959138268906881,0.016496259181765137
2025-09-11,-0.0043487909717021,0.0007611641257233204,0.016488737269615156
2025-09-12,0.0115708095328939,-0.0009946884320791152,0.016481273311679534
2025-09-15,0.0022131285500466,5.4433999616173526e-05,0.016473866885862012
2025-09-16,-0.0003044169481218,0.0007406174243281872,0.016466517572787612
2025-09-17,0.0177725924623002,0.00026401173637510426,0.016459224955790025
2025-09-18,-0.0135103217688256,-0.00034388402463355933,0.01645198862089898
2025-09-19,9.41802284359916e-06,-0.0006342833167671269,0.01644480815682761
2025-09-22,-0.0075704739229544,0.0009513568406270964,0.016437683154959845
2025-09-23,-0.0070232499518096,0.0006938499980485521,0.016430613209337693
2025-09-24,0.0137440121002259,-0.0007598607330045295,0.01642359791664868
2025-09-25,-0.0012810117643471,-0.00033945277681651006,0.016416636876213114
2025-09-26,-0.0134598746504096,0.0005025859391095087,0.016409729689971495
2025-09-29,0.0189328639330799,0.0007744856628773722,0.016402875962471804
2025-09-30,0.0087398388149291,0.0002553060148845892,0.01639607530085687
2025-10-02,0.0160696177983974,-0.001104839719146978,0.016389327314851706
2025-10-03,-0.005357810694363,0.0004040762039696855,0.016382631616750843
2025-10-06,-0.0067481275930292,0.0010825669324559658,0.016375987821405688
2025-10-08,-0.0047596146113372,0.0003773366316077148,0.01636939554621184
2025-10-09,-0.0028651747394058,-0.0007424293270085513,0.016362854411096476
2025-10-10,-0.0172794310363935,-0.0002330901385614134,0.016356364038505683
2025-10-13,-0.0152466702187502,0.0006761545470005609,0.016349924053391814
2025-10-14,-0.0173093801521401,0.0007075155416830496,0.016343534083200877
2025-10-15,0.0184443831480969,-0.0005472525762049125,0.016337193757859882
2025-10-16,-0.0008525408166165,-0.00018163053084355933,0.01633090270976425
2025-10-17,-0.0247758624214696,-5.387998256558218e-05,0.016324660573765182
2025-10-20,0.0242297324530238,0.0005000106283897447,0.01631846698715708
2025-10-21,0.0065246843192541,0.0010758480625821442,0.016312321589664936
2025-10-22,-0.0094431186424601,-0.0011614528562076975,0.016306224023431782
2025-10-23,0.0072225817267621,-0.0006413551746903461,0.01630017393300611
2025-10-24,0.0074002644181845,0.001834802175308704,0.016294170965329327
2025-10-27,0.0104566993706209,0.0006119385063842414,0.01628821476972323
2025-10-28,-0.0033123851877641,-0.0013148707328093506,0.016282304997877455
2025-10-30,-0.0024083668563884,-0.0005295739951803845,0.016276441303837014
2025-10-31,-0.014307480334943,0.0016645375412309635,0.016270623343989776
2025-11-03,0.0097159988103319,0.0007453363876387456,0.016264850777054
2025-11-04,-0.0078735436509003,-0.000879076301976503,0.016259123264065894
2025-11-05,-0.0006546690910771,-0.0009741810418946286,0.016253440468367176
2025-11-06,0.0212254300610064,0.001422485613721523,0.016247802055592647
2025-11-07,-0.0092151034663858,0.001313236829305565,0.016242207693657817
2025-11-10,0.0155183715288769,-0.0015729929394296554,0.016236657052746507
2025-11-11,0.0017767834363884,-0.00040495657232856306,0.016231149805298523
2025-11-12,0.0084775560150365,0.0011886806212999547,0.016225685625997303
2025-11-13,0.0055825997403737,0.000847372013798307,0.016220264191757622
2025-11-14,-0.0184895585154476,-0.0009027641380939144,0.0162148851817133
2025-11-17,-0.0070818296080146,-0.0006946474953989207,0.016209548277204954
2025-11-18,-0.0172166916097572,0.0015067226432541356,0.016204253161767757
2025-11-19,-0.0038325797904893,0.0004013559894287136,0.01619899952111922
2025-11-20,0.0001904683699636,-0.0008769408587435206,0.01619378704314702
2025-11-21,-0.0238257090439446,-0.0005637594225415446,0.01618861541789684
